==Frequent itemsets (min_sup=1.0%)==
('13516',) ===> ('21002',)	 conf: 100.0% 	 supp: 1.98%
('20237', 'female') ===> ('2005',)	 conf: 100.0% 	 supp: 2.69%
('21614', '27409') ===> ('2006',)	 conf: 100.0% 	 supp: 2.76%
('15053', '24040', 'female') ===> ('2002',)	 conf: 100.0% 	 supp: 2.04%
('12455', 'female') ===> ('2001',)	 conf: 100.0% 	 supp: 1.99%
('20559',) ===> ('male',)	 conf: 100.0% 	 supp: 2.18%
('15231', '25053') ===> ('female',)	 conf: 100.0% 	 supp: 2.04%
('2007', '27603') ===> ('female',)	 conf: 100.0% 	 supp: 2.75%
('21840',) ===> ('17628',)	 conf: 100.0% 	 supp: 2.24%
('19458', '22511') ===> ('2007',)	 conf: 100.0% 	 supp: 2.28%
('12064', '17048') ===> ('2003',)	 conf: 100.0% 	 supp: 1.93%
('2006', '26194') ===> ('male',)	 conf: 100.0% 	 supp: 2.28%
('15685', '2004') ===> ('male',)	 conf: 100.0% 	 supp: 2.25%
('21942', 'female') ===> ('15381',)	 conf: 100.0% 	 supp: 2.46%
('25053', 'female') ===> ('15231',)	 conf: 100.0% 	 supp: 2.04%
('22915',) ===> ('2004',)	 conf: 100.0% 	 supp: 2.25%
('25056',) ===> ('18924',)	 conf: 100.0% 	 supp: 2.65%
('19531', '25751') ===> ('male',)	 conf: 100.0% 	 supp: 2.28%
('18537', 'male') ===> ('23597',)	 conf: 100.0% 	 supp: 2.26%
('9742', 'male') ===> ('2001',)	 conf: 100.0% 	 supp: 1.59%
('15053', '2002') ===> ('female',)	 conf: 100.0% 	 supp: 2.04%
('19698', '2006') ===> ('26194',)	 conf: 100.0% 	 supp: 2.28%
('18924', 'female') ===> ('25056',)	 conf: 100.0% 	 supp: 2.65%
('15685',) ===> ('male',)	 conf: 100.0% 	 supp: 2.25%
('13682', '18828', 'male') ===> ('2004',)	 conf: 100.0% 	 supp: 2.2%
('12455',) ===> ('19424',)	 conf: 100.0% 	 supp: 1.99%
('21614', '27409', 'female') ===> ('2006',)	 conf: 100.0% 	 supp: 2.76%
('13893', '2003') ===> ('male',)	 conf: 100.0% 	 supp: 1.99%
('17374', 'male') ===> ('2005',)	 conf: 100.0% 	 supp: 2.25%
('19757', 'male') ===> ('10973',)	 conf: 100.0% 	 supp: 1.63%
('2003', '21942', 'female') ===> ('15381',)	 conf: 100.0% 	 supp: 2.46%
('2005', '20559') ===> ('male',)	 conf: 100.0% 	 supp: 2.18%
('15258', 'male') ===> ('2004',)	 conf: 100.0% 	 supp: 2.25%
('15079',) ===> ('2001',)	 conf: 100.0% 	 supp: 1.59%
('2005', '22122') ===> ('male',)	 conf: 100.0% 	 supp: 2.21%
('22511',) ===> ('19458',)	 conf: 100.0% 	 supp: 2.28%
('27603', 'female') ===> ('23580',)	 conf: 100.0% 	 supp: 2.75%
('22122', 'male') ===> ('16299',)	 conf: 100.0% 	 supp: 2.21%
('13365', '23594') ===> ('2001',)	 conf: 100.0% 	 supp: 2.03%
('19698', '2006', 'male') ===> ('26194',)	 conf: 100.0% 	 supp: 2.28%
('2006', '25946', 'female') ===> ('20942',)	 conf: 100.0% 	 supp: 2.74%
('18637', '2001') ===> ('10715',)	 conf: 100.0% 	 supp: 1.63%
('27603',) ===> ('23580',)	 conf: 100.0% 	 supp: 2.75%
('27409', 'female') ===> ('2006',)	 conf: 100.0% 	 supp: 2.76%
('12064', '2003') ===> ('17048',)	 conf: 100.0% 	 supp: 1.93%
('18546', '2004', 'female') ===> ('28080',)	 conf: 100.0% 	 supp: 2.72%
('13682', '18828', '2004') ===> ('male',)	 conf: 100.0% 	 supp: 2.2%
('2006', '21614', '27409') ===> ('female',)	 conf: 100.0% 	 supp: 2.76%
('20497', '29365') ===> ('2005',)	 conf: 100.0% 	 supp: 2.69%
('15381', '21942') ===> ('female',)	 conf: 100.0% 	 supp: 2.46%
('22648', '25869', 'female') ===> ('2007',)	 conf: 100.0% 	 supp: 2.73%
('26194',) ===> ('male',)	 conf: 100.0% 	 supp: 2.28%
('25751',) ===> ('male',)	 conf: 100.0% 	 supp: 2.28%
('17815', '25912') ===> ('2005',)	 conf: 100.0% 	 supp: 2.25%
('13682',) ===> ('male',)	 conf: 100.0% 	 supp: 2.2%
('2007', '22648', 'female') ===> ('25869',)	 conf: 100.0% 	 supp: 2.73%
('2006', '27409', 'female') ===> ('21614',)	 conf: 100.0% 	 supp: 2.76%
('18537', '2006', 'male') ===> ('23597',)	 conf: 100.0% 	 supp: 2.26%
('25053', 'female') ===> ('2002',)	 conf: 100.0% 	 supp: 2.04%
('13986', '2002', '20565') ===> ('female',)	 conf: 100.0% 	 supp: 1.99%
('11112', 'male') ===> ('2002',)	 conf: 100.0% 	 supp: 1.65%
('16970', '2004', 'female') ===> ('23485',)	 conf: 100.0% 	 supp: 2.67%
('21942',) ===> ('2003',)	 conf: 100.0% 	 supp: 2.46%
('19419', '2005') ===> ('26377',)	 conf: 100.0% 	 supp: 2.66%
('19698', '2006') ===> ('male',)	 conf: 100.0% 	 supp: 2.28%
('18637',) ===> ('10715',)	 conf: 100.0% 	 supp: 1.63%
('17048',) ===> ('male',)	 conf: 100.0% 	 supp: 1.93%
('18828', '2004') ===> ('13682',)	 conf: 100.0% 	 supp: 2.2%
('12706', 'male') ===> ('2002',)	 conf: 100.0% 	 supp: 1.73%
('18637', 'male') ===> ('10715',)	 conf: 100.0% 	 supp: 1.63%
('16299', '22122') ===> ('2005',)	 conf: 100.0% 	 supp: 2.21%
('22122',) ===> ('16299',)	 conf: 100.0% 	 supp: 2.21%
('24040', 'female') ===> ('15053',)	 conf: 100.0% 	 supp: 2.04%
('2003', '21002') ===> ('male',)	 conf: 100.0% 	 supp: 1.98%
('15079', '9742') ===> ('male',)	 conf: 100.0% 	 supp: 1.59%
('25946', 'female') ===> ('2006',)	 conf: 100.0% 	 supp: 2.74%
('2006', '29514') ===> ('female',)	 conf: 100.0% 	 supp: 2.77%
('2003', '21942') ===> ('15381',)	 conf: 100.0% 	 supp: 2.46%
('2006', '21840') ===> ('17628',)	 conf: 100.0% 	 supp: 2.24%
('2006', '23597') ===> ('male',)	 conf: 100.0% 	 supp: 2.26%
('25751',) ===> ('19531',)	 conf: 100.0% 	 supp: 2.28%
('15565',) ===> ('2005',)	 conf: 100.0% 	 supp: 2.18%
('17628', 'male') ===> ('21840',)	 conf: 100.0% 	 supp: 2.24%
('19757', '2001') ===> ('male',)	 conf: 100.0% 	 supp: 1.63%
('12064',) ===> ('17048',)	 conf: 100.0% 	 supp: 1.93%
('21614',) ===> ('27409',)	 conf: 100.0% 	 supp: 2.76%
('15685', '2004') ===> ('24299',)	 conf: 100.0% 	 supp: 2.25%
('23580',) ===> ('27603',)	 conf: 100.0% 	 supp: 2.75%
('10973',) ===> ('male',)	 conf: 100.0% 	 supp: 1.63%
('15565',) ===> ('20559',)	 conf: 100.0% 	 supp: 2.18%
('17628',) ===> ('2006',)	 conf: 100.0% 	 supp: 2.24%
('12064',) ===> ('male',)	 conf: 100.0% 	 supp: 1.93%
('19531', 'male') ===> ('2006',)	 conf: 100.0% 	 supp: 2.28%
('19531', 'male') ===> ('25751',)	 conf: 100.0% 	 supp: 2.28%
('22387',) ===> ('female',)	 conf: 100.0% 	 supp: 2.77%
('2002', '25053') ===> ('15231',)	 conf: 100.0% 	 supp: 2.04%
('18828',) ===> ('2004',)	 conf: 100.0% 	 supp: 2.2%
('18537', '23597') ===> ('2006',)	 conf: 100.0% 	 supp: 2.26%
('17374', '2005', '24583') ===> ('male',)	 conf: 100.0% 	 supp: 2.25%
('19419', '2005', '26377') ===> ('female',)	 conf: 100.0% 	 supp: 2.66%
('2005', '20237') ===> ('female',)	 conf: 100.0% 	 supp: 2.69%
('10973', 'male') ===> ('2001',)	 conf: 100.0% 	 supp: 1.63%
('10715',) ===> ('male',)	 conf: 100.0% 	 supp: 1.63%
('16970', 'female') ===> ('23485',)	 conf: 100.0% 	 supp: 2.67%
('12425',) ===> ('2002',)	 conf: 100.0% 	 supp: 1.72%
('19795', 'male') ===> ('12425',)	 conf: 100.0% 	 supp: 1.72%
('15685', '2004', '24299') ===> ('male',)	 conf: 100.0% 	 supp: 2.25%
('21942',) ===> ('15381',)	 conf: 100.0% 	 supp: 2.46%
('23485',) ===> ('16970',)	 conf: 100.0% 	 supp: 2.67%
('18546', 'female') ===> ('28080',)	 conf: 100.0% 	 supp: 2.72%
('18924', '2005') ===> ('25056',)	 conf: 100.0% 	 supp: 2.65%
('18924', '2005') ===> ('female',)	 conf: 100.0% 	 supp: 2.65%
('2006', '20942') ===> ('25946',)	 conf: 100.0% 	 supp: 2.74%
('10973', 'male') ===> ('19757',)	 conf: 100.0% 	 supp: 1.63%
('13893', '2003') ===> ('22277',)	 conf: 100.0% 	 supp: 1.99%
('12064', '17048', 'male') ===> ('2003',)	 conf: 100.0% 	 supp: 1.93%
('22491',) ===> ('29514',)	 conf: 100.0% 	 supp: 2.77%
('21002', 'male') ===> ('2003',)	 conf: 100.0% 	 supp: 1.98%
('10715', '2001', 'male') ===> ('18637',)	 conf: 100.0% 	 supp: 1.63%
('13365', '2001') ===> ('23594',)	 conf: 100.0% 	 supp: 2.03%
('15231', 'female') ===> ('2002',)	 conf: 100.0% 	 supp: 2.04%
('22648', '25869') ===> ('female',)	 conf: 100.0% 	 supp: 2.73%
('2004', '27044') ===> ('female',)	 conf: 100.0% 	 supp: 2.71%
('23594',) ===> ('2001',)	 conf: 100.0% 	 supp: 2.03%
('15079', '9742') ===> ('2001',)	 conf: 100.0% 	 supp: 1.59%
('2005', '20497', '29365') ===> ('female',)	 conf: 100.0% 	 supp: 2.69%
('22680',) ===> ('female',)	 conf: 100.0% 	 supp: 2.03%
('16299',) ===> ('2005',)	 conf: 100.0% 	 supp: 2.21%
('13210', '2001', 'female') ===> ('22680',)	 conf: 100.0% 	 supp: 2.03%
('18924',) ===> ('2005',)	 conf: 100.0% 	 supp: 2.65%
('22680',) ===> ('13210',)	 conf: 100.0% 	 supp: 2.03%
('18924', '2005', '25056') ===> ('female',)	 conf: 100.0% 	 supp: 2.65%
('10973', '2001', 'male') ===> ('19757',)	 conf: 100.0% 	 supp: 1.63%
('16371', '2003') ===> ('25263',)	 conf: 100.0% 	 supp: 2.5%
('13516', 'male') ===> ('21002',)	 conf: 100.0% 	 supp: 1.98%
('18281',) ===> ('female',)	 conf: 100.0% 	 supp: 2.71%
('18924',) ===> ('female',)	 conf: 100.0% 	 supp: 2.65%
('16371', '2003') ===> ('female',)	 conf: 100.0% 	 supp: 2.5%
('17628', '21840') ===> ('male',)	 conf: 100.0% 	 supp: 2.24%
('19419', '26377') ===> ('female',)	 conf: 100.0% 	 supp: 2.66%
('25912',) ===> ('male',)	 conf: 100.0% 	 supp: 2.25%
('9742',) ===> ('15079',)	 conf: 100.0% 	 supp: 1.59%
('13210', '2001') ===> ('22680',)	 conf: 100.0% 	 supp: 2.03%
('21614',) ===> ('female',)	 conf: 100.0% 	 supp: 2.76%
('25263',) ===> ('16371',)	 conf: 100.0% 	 supp: 2.5%
('12455', '19424', '2001') ===> ('female',)	 conf: 100.0% 	 supp: 1.99%
('2005', '25056', 'female') ===> ('18924',)	 conf: 100.0% 	 supp: 2.65%
('26309', 'female') ===> ('16590',)	 conf: 100.0% 	 supp: 2.5%
('17628', '2006', '21840') ===> ('male',)	 conf: 100.0% 	 supp: 2.24%
('2004', '24299') ===> ('male',)	 conf: 100.0% 	 supp: 2.25%
('17374',) ===> ('male',)	 conf: 100.0% 	 supp: 2.25%
('2002', '25053') ===> ('female',)	 conf: 100.0% 	 supp: 2.04%
('2005', '24583') ===> ('male',)	 conf: 100.0% 	 supp: 2.25%
('23594', 'female') ===> ('13365',)	 conf: 100.0% 	 supp: 2.03%
('12455', '19424') ===> ('2001',)	 conf: 100.0% 	 supp: 1.99%
('2005', '20237', 'female') ===> ('28405',)	 conf: 100.0% 	 supp: 2.69%
('19419', 'female') ===> ('2005',)	 conf: 100.0% 	 supp: 2.66%
('13682',) ===> ('2004',)	 conf: 100.0% 	 supp: 2.2%
('13365',) ===> ('2001',)	 conf: 100.0% 	 supp: 2.03%
('15053',) ===> ('female',)	 conf: 100.0% 	 supp: 2.04%
('2001', '9742') ===> ('male',)	 conf: 100.0% 	 supp: 1.59%
('15685', 'male') ===> ('2004',)	 conf: 100.0% 	 supp: 2.25%
('2001', '9742', 'male') ===> ('15079',)	 conf: 100.0% 	 supp: 1.59%
('18546', '28080') ===> ('2004',)	 conf: 100.0% 	 supp: 2.72%
('19531', '2006', '25751') ===> ('male',)	 conf: 100.0% 	 supp: 2.28%
('25263', 'female') ===> ('16371',)	 conf: 100.0% 	 supp: 2.5%
('13682', '2004') ===> ('male',)	 conf: 100.0% 	 supp: 2.2%
('25056', 'female') ===> ('2005',)	 conf: 100.0% 	 supp: 2.65%
('21002',) ===> ('male',)	 conf: 100.0% 	 supp: 1.98%
('13986', '20565') ===> ('female',)	 conf: 100.0% 	 supp: 1.99%
('2005', '26377') ===> ('female',)	 conf: 100.0% 	 supp: 2.66%
('20237',) ===> ('2005',)	 conf: 100.0% 	 supp: 2.69%
('2004', '24299', 'male') ===> ('15685',)	 conf: 100.0% 	 supp: 2.25%
('25056', 'female') ===> ('18924',)	 conf: 100.0% 	 supp: 2.65%
('10973',) ===> ('2001',)	 conf: 100.0% 	 supp: 1.63%
('20237',) ===> ('female',)	 conf: 100.0% 	 supp: 2.69%
('18924', '25056') ===> ('2005',)	 conf: 100.0% 	 supp: 2.65%
('16371', 'female') ===> ('2003',)	 conf: 100.0% 	 supp: 2.5%
('15079', '2001', 'male') ===> ('9742',)	 conf: 100.0% 	 supp: 1.59%
('2003', '21002', 'male') ===> ('13516',)	 conf: 100.0% 	 supp: 1.98%
('22680', 'female') ===> ('13210',)	 conf: 100.0% 	 supp: 2.03%
('15685', '24299') ===> ('2004',)	 conf: 100.0% 	 supp: 2.25%
('2005', '26377', 'female') ===> ('19419',)	 conf: 100.0% 	 supp: 2.66%
('2005', '24583', 'male') ===> ('17374',)	 conf: 100.0% 	 supp: 2.25%
('10715',) ===> ('18637',)	 conf: 100.0% 	 supp: 1.63%
('13516', '2003') ===> ('male',)	 conf: 100.0% 	 supp: 1.98%
('25053',) ===> ('female',)	 conf: 100.0% 	 supp: 2.04%
('15381',) ===> ('female',)	 conf: 100.0% 	 supp: 2.46%
('24583',) ===> ('2005',)	 conf: 100.0% 	 supp: 2.25%
('20237', 'female') ===> ('28405',)	 conf: 100.0% 	 supp: 2.69%
('19419', 'female') ===> ('26377',)	 conf: 100.0% 	 supp: 2.66%
('21840',) ===> ('male',)	 conf: 100.0% 	 supp: 2.24%
('2007', '25869') ===> ('female',)	 conf: 100.0% 	 supp: 2.73%
('10715',) ===> ('2001',)	 conf: 100.0% 	 supp: 1.63%
('18828', 'male') ===> ('2004',)	 conf: 100.0% 	 supp: 2.2%
('11112',) ===> ('15987',)	 conf: 100.0% 	 supp: 1.65%
('15231', '2002', '25053') ===> ('female',)	 conf: 100.0% 	 supp: 2.04%
('24299',) ===> ('15685',)	 conf: 100.0% 	 supp: 2.25%
('23597',) ===> ('2006',)	 conf: 100.0% 	 supp: 2.26%
('20559',) ===> ('15565',)	 conf: 100.0% 	 supp: 2.18%
('24583', 'male') ===> ('17374',)	 conf: 100.0% 	 supp: 2.25%
('16299', '2005') ===> ('22122',)	 conf: 100.0% 	 supp: 2.21%
('19531',) ===> ('male',)	 conf: 100.0% 	 supp: 2.28%
('25263',) ===> ('female',)	 conf: 100.0% 	 supp: 2.5%
('23485', 'female') ===> ('16970',)	 conf: 100.0% 	 supp: 2.67%
('2005', '22122', 'male') ===> ('16299',)	 conf: 100.0% 	 supp: 2.21%
('11112', '15987') ===> ('2002',)	 conf: 100.0% 	 supp: 1.65%
('20497',) ===> ('2005',)	 conf: 100.0% 	 supp: 2.69%
('18537',) ===> ('23597',)	 conf: 100.0% 	 supp: 2.26%
('15079', 'male') ===> ('2001',)	 conf: 100.0% 	 supp: 1.59%
('2006', '21614', 'female') ===> ('27409',)	 conf: 100.0% 	 supp: 2.76%
('2007', '25869', 'female') ===> ('22648',)	 conf: 100.0% 	 supp: 2.73%
('20636',) ===> ('2007',)	 conf: 100.0% 	 supp: 2.3%
('15231', '25053') ===> ('2002',)	 conf: 100.0% 	 supp: 2.04%
('15053', '2002', '24040') ===> ('female',)	 conf: 100.0% 	 supp: 2.04%
('17374', '2005') ===> ('male',)	 conf: 100.0% 	 supp: 2.25%
('16299', '22122', 'male') ===> ('2005',)	 conf: 100.0% 	 supp: 2.21%
('18924', '25056', 'female') ===> ('2005',)	 conf: 100.0% 	 supp: 2.65%
('19698', '26194') ===> ('2006',)	 conf: 100.0% 	 supp: 2.28%
('15258', '22915') ===> ('male',)	 conf: 100.0% 	 supp: 2.25%
('29365',) ===> ('2005',)	 conf: 100.0% 	 supp: 2.69%
('22387',) ===> ('29185',)	 conf: 100.0% 	 supp: 2.77%
('2006', '29514') ===> ('22491',)	 conf: 100.0% 	 supp: 2.77%
('17048',) ===> ('2003',)	 conf: 100.0% 	 supp: 1.93%
('11112', '15987') ===> ('male',)	 conf: 100.0% 	 supp: 1.65%
('19419', '26377', 'female') ===> ('2005',)	 conf: 100.0% 	 supp: 2.66%
('19531', '25751', 'male') ===> ('2006',)	 conf: 100.0% 	 supp: 2.28%
('18924',) ===> ('25056',)	 conf: 100.0% 	 supp: 2.65%
('22387', 'female') ===> ('29185',)	 conf: 100.0% 	 supp: 2.77%
('13986',) ===> ('20565',)	 conf: 100.0% 	 supp: 1.99%
('26309',) ===> ('female',)	 conf: 100.0% 	 supp: 2.5%
('9742',) ===> ('male',)	 conf: 100.0% 	 supp: 1.59%
('23594', 'female') ===> ('2001',)	 conf: 100.0% 	 supp: 2.03%
('19757', '2001') ===> ('10973',)	 conf: 100.0% 	 supp: 1.63%
('2003', '26309', 'female') ===> ('16590',)	 conf: 100.0% 	 supp: 2.5%
('21014', 'male') ===> ('12706',)	 conf: 100.0% 	 supp: 1.73%
('18281', '2004', 'female') ===> ('27044',)	 conf: 100.0% 	 supp: 2.71%
('22915',) ===> ('male',)	 conf: 100.0% 	 supp: 2.25%
('19419', '2005', 'female') ===> ('26377',)	 conf: 100.0% 	 supp: 2.66%
('15053',) ===> ('2002',)	 conf: 100.0% 	 supp: 2.04%
('2004', '23485') ===> ('16970',)	 conf: 100.0% 	 supp: 2.67%
('15079', '2001', '9742') ===> ('male',)	 conf: 100.0% 	 supp: 1.59%
('10715', 'male') ===> ('2001',)	 conf: 100.0% 	 supp: 1.63%
('29185',) ===> ('2006',)	 conf: 100.0% 	 supp: 2.77%
('19458', '22511') ===> ('male',)	 conf: 100.0% 	 supp: 2.28%
('23597', 'male') ===> ('2006',)	 conf: 100.0% 	 supp: 2.26%
('19531',) ===> ('25751',)	 conf: 100.0% 	 supp: 2.28%
('2004', '27044') ===> ('18281',)	 conf: 100.0% 	 supp: 2.71%
('13682', '2004', 'male') ===> ('18828',)	 conf: 100.0% 	 supp: 2.2%
('26309', 'female') ===> ('2003',)	 conf: 100.0% 	 supp: 2.5%
('20942', '25946') ===> ('female',)	 conf: 100.0% 	 supp: 2.74%
('20237', '28405') ===> ('2005',)	 conf: 100.0% 	 supp: 2.69%
('2002', '24040', 'female') ===> ('15053',)	 conf: 100.0% 	 supp: 2.04%
('18546', '2004') ===> ('28080',)	 conf: 100.0% 	 supp: 2.72%
('20497', 'female') ===> ('29365',)	 conf: 100.0% 	 supp: 2.69%
('22915', 'male') ===> ('2004',)	 conf: 100.0% 	 supp: 2.25%
('19458', '2007', '22511') ===> ('male',)	 conf: 100.0% 	 supp: 2.28%
('2005', '25912') ===> ('male',)	 conf: 100.0% 	 supp: 2.25%
('16371',) ===> ('25263',)	 conf: 100.0% 	 supp: 2.5%
('28080', 'female') ===> ('18546',)	 conf: 100.0% 	 supp: 2.72%
('29185',) ===> ('22387',)	 conf: 100.0% 	 supp: 2.77%
('16371',) ===> ('female',)	 conf: 100.0% 	 supp: 2.5%
('19458',) ===> ('22511',)	 conf: 100.0% 	 supp: 2.28%
('10973', '2001') ===> ('male',)	 conf: 100.0% 	 supp: 1.63%
('13682', '18828') ===> ('2004',)	 conf: 100.0% 	 supp: 2.2%
('15685',) ===> ('24299',)	 conf: 100.0% 	 supp: 2.25%
('15381', '21942') ===> ('2003',)	 conf: 100.0% 	 supp: 2.46%
('11112', '15987', '2002') ===> ('male',)	 conf: 100.0% 	 supp: 1.65%
('13516', '2003') ===> ('21002',)	 conf: 100.0% 	 supp: 1.98%
('18546', 'female') ===> ('2004',)	 conf: 100.0% 	 supp: 2.72%
('2005', '20237') ===> ('28405',)	 conf: 100.0% 	 supp: 2.69%
('19531', '2006') ===> ('25751',)	 conf: 100.0% 	 supp: 2.28%
('15053', '24040') ===> ('2002',)	 conf: 100.0% 	 supp: 2.04%
('29185',) ===> ('female',)	 conf: 100.0% 	 supp: 2.77%
('17628', 'male') ===> ('2006',)	 conf: 100.0% 	 supp: 2.24%
('2007', '20636', 'male') ===> ('24466',)	 conf: 100.0% 	 supp: 2.3%
('15258', '2004') ===> ('male',)	 conf: 100.0% 	 supp: 2.25%
('2004', '27044', 'female') ===> ('18281',)	 conf: 100.0% 	 supp: 2.71%
('19795', 'male') ===> ('2002',)	 conf: 100.0% 	 supp: 1.72%
('28405',) ===> ('2005',)	 conf: 100.0% 	 supp: 2.69%
('20565',) ===> ('2002',)	 conf: 100.0% 	 supp: 1.99%
('12425', 'male') ===> ('2002',)	 conf: 100.0% 	 supp: 1.72%
('13986', '2002', 'female') ===> ('20565',)	 conf: 100.0% 	 supp: 1.99%
('12064', '2003') ===> ('male',)	 conf: 100.0% 	 supp: 1.93%
('28405', 'female') ===> ('2005',)	 conf: 100.0% 	 supp: 2.69%
('20942', '25946') ===> ('2006',)	 conf: 100.0% 	 supp: 2.74%
('22648', 'female') ===> ('2007',)	 conf: 100.0% 	 supp: 2.73%
('13210',) ===> ('female',)	 conf: 100.0% 	 supp: 2.03%
('13210', '22680') ===> ('2001',)	 conf: 100.0% 	 supp: 2.03%
('2005', '28405') ===> ('20237',)	 conf: 100.0% 	 supp: 2.69%
('11112', '15987', 'male') ===> ('2002',)	 conf: 100.0% 	 supp: 1.65%
('23580', 'female') ===> ('27603',)	 conf: 100.0% 	 supp: 2.75%
('21002',) ===> ('2003',)	 conf: 100.0% 	 supp: 1.98%
('2002', '21014') ===> ('12706',)	 conf: 100.0% 	 supp: 1.73%
('19698',) ===> ('26194',)	 conf: 100.0% 	 supp: 2.28%
('26377',) ===> ('female',)	 conf: 100.0% 	 supp: 2.66%
('22491',) ===> ('2006',)	 conf: 100.0% 	 supp: 2.77%
('17374', '2005') ===> ('24583',)	 conf: 100.0% 	 supp: 2.25%
('19424', 'female') ===> ('2001',)	 conf: 100.0% 	 supp: 1.99%
('12455',) ===> ('2001',)	 conf: 100.0% 	 supp: 1.99%
('15685', '24299') ===> ('male',)	 conf: 100.0% 	 supp: 2.25%
('15565', '2005') ===> ('20559',)	 conf: 100.0% 	 supp: 2.18%
('2005', '24583') ===> ('17374',)	 conf: 100.0% 	 supp: 2.25%
('18537', 'male') ===> ('2006',)	 conf: 100.0% 	 supp: 2.26%
('2001', '23594', 'female') ===> ('13365',)	 conf: 100.0% 	 supp: 2.03%
('2006', '22387', '29185') ===> ('female',)	 conf: 100.0% 	 supp: 2.77%
('22387', '29185') ===> ('2006',)	 conf: 100.0% 	 supp: 2.77%
('26194', 'male') ===> ('19698',)	 conf: 100.0% 	 supp: 2.28%
('25263',) ===> ('2003',)	 conf: 100.0% 	 supp: 2.5%
('12706', 'male') ===> ('21014',)	 conf: 100.0% 	 supp: 1.73%
('9742',) ===> ('2001',)	 conf: 100.0% 	 supp: 1.59%
('17628', '2006', 'male') ===> ('21840',)	 conf: 100.0% 	 supp: 2.24%
('28405',) ===> ('20237',)	 conf: 100.0% 	 supp: 2.69%
('22277',) ===> ('13893',)	 conf: 100.0% 	 supp: 1.99%
('22915', 'male') ===> ('15258',)	 conf: 100.0% 	 supp: 2.25%
('17374', '2005', 'male') ===> ('24583',)	 conf: 100.0% 	 supp: 2.25%
('20497', '29365', 'female') ===> ('2005',)	 conf: 100.0% 	 supp: 2.69%
('19757',) ===> ('2001',)	 conf: 100.0% 	 supp: 1.63%
('22122',) ===> ('2005',)	 conf: 100.0% 	 supp: 2.21%
('29365',) ===> ('20497',)	 conf: 100.0% 	 supp: 2.69%
('20497', '29365') ===> ('female',)	 conf: 100.0% 	 supp: 2.69%
('15258', '22915', 'male') ===> ('2004',)	 conf: 100.0% 	 supp: 2.25%
('19419',) ===> ('2005',)	 conf: 100.0% 	 supp: 2.66%
('12706',) ===> ('21014',)	 conf: 100.0% 	 supp: 1.73%
('27409',) ===> ('21614',)	 conf: 100.0% 	 supp: 2.76%
('12064',) ===> ('2003',)	 conf: 100.0% 	 supp: 1.93%
('11112', '2002') ===> ('male',)	 conf: 100.0% 	 supp: 1.65%
('13516', '21002') ===> ('2003',)	 conf: 100.0% 	 supp: 1.98%
('15231',) ===> ('2002',)	 conf: 100.0% 	 supp: 2.04%
('19419',) ===> ('female',)	 conf: 100.0% 	 supp: 2.66%
('18281', '2004') ===> ('27044',)	 conf: 100.0% 	 supp: 2.71%
('22648', '25869') ===> ('2007',)	 conf: 100.0% 	 supp: 2.73%
('12706',) ===> ('male',)	 conf: 100.0% 	 supp: 1.73%
('26194',) ===> ('19698',)	 conf: 100.0% 	 supp: 2.28%
('16590', '26309') ===> ('2003',)	 conf: 100.0% 	 supp: 2.5%
('25912', 'male') ===> ('17815',)	 conf: 100.0% 	 supp: 2.25%
('16371', '25263', 'female') ===> ('2003',)	 conf: 100.0% 	 supp: 2.5%
('15565',) ===> ('male',)	 conf: 100.0% 	 supp: 2.18%
('19424', '2001') ===> ('12455',)	 conf: 100.0% 	 supp: 1.99%
('22387', '29185') ===> ('female',)	 conf: 100.0% 	 supp: 2.77%
('11112', 'male') ===> ('15987',)	 conf: 100.0% 	 supp: 1.65%
('12706', '21014', 'male') ===> ('2002',)	 conf: 100.0% 	 supp: 1.73%
('13516', '21002', 'male') ===> ('2003',)	 conf: 100.0% 	 supp: 1.98%
('13210', '2001') ===> ('female',)	 conf: 100.0% 	 supp: 2.03%
('13893', '22277', 'male') ===> ('2003',)	 conf: 100.0% 	 supp: 1.99%
('16371', '2003', 'female') ===> ('25263',)	 conf: 100.0% 	 supp: 2.5%
('25912',) ===> ('17815',)	 conf: 100.0% 	 supp: 2.25%
('27044',) ===> ('2004',)	 conf: 100.0% 	 supp: 2.71%
('20237',) ===> ('28405',)	 conf: 100.0% 	 supp: 2.69%
('17815', '25912') ===> ('male',)	 conf: 100.0% 	 supp: 2.25%
('22511', 'male') ===> ('2007',)	 conf: 100.0% 	 supp: 2.28%
('16590', '2003') ===> ('26309',)	 conf: 100.0% 	 supp: 2.5%
('24466',) ===> ('2007',)	 conf: 100.0% 	 supp: 2.3%
('15053', 'female') ===> ('2002',)	 conf: 100.0% 	 supp: 2.04%
('21614', 'female') ===> ('2006',)	 conf: 100.0% 	 supp: 2.76%
('19698', 'male') ===> ('2006',)	 conf: 100.0% 	 supp: 2.28%
('13893', 'male') ===> ('2003',)	 conf: 100.0% 	 supp: 1.99%
('15987', '2002') ===> ('11112',)	 conf: 100.0% 	 supp: 1.65%
('18546',) ===> ('28080',)	 conf: 100.0% 	 supp: 2.72%
('24466',) ===> ('20636',)	 conf: 100.0% 	 supp: 2.3%
('13210', 'female') ===> ('2001',)	 conf: 100.0% 	 supp: 2.03%
('2006', '27409') ===> ('female',)	 conf: 100.0% 	 supp: 2.76%
